hex,lat,lon,n_focos,brillo_medio,brillo_max,frp_medio,frp_max,brillo_t31_medio,pct_noche,pct_verano,pct_conf_alta,n_anios_activo,mes_pico,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,cobertura_veg,dist_asentamiento_km,dist_ruta_km
85c3738ffffffff,-38.718,-64.59,207.0,342.662,367.0,15.981,180.13,306.97,0.304,0.841,0.164,6.0,12.0,143.0,15.68,317.55,5.03,50.72,pastizal,42.865,39.578
85c37393fffffff,-38.886,-64.813,28.0,348.888,367.0,18.013,125.95,315.434,0.036,0.893,0.25,7.0,1.0,155.0,15.68,317.55,5.03,50.72,matorral,63.038,26.05
85c37397fffffff,-38.749,-64.856,93.0,351.933,367.0,66.124,478.18,319.08,0.118,0.828,0.344,5.0,1.0,175.0,15.68,317.55,5.03,50.72,matorral,49.698,41.69
85c3739bfffffff,-38.938,-64.658,17.0,340.02,367.0,10.271,35.46,297.264,0.0,0.0,0.118,4.0,7.0,148.0,15.68,317.55,5.03,50.72,matorral,48.935,17.2
85c373a3fffffff,-38.445,-64.676,179.0,338.722,367.0,35.547,340.53,302.031,0.43,0.598,0.112,8.0,1.0,243.0,15.75,521.95,4.77,54.28,matorral,12.694,52.943
85c373a7fffffff,-38.309,-64.719,65.0,341.373,367.0,17.155,93.78,296.414,0.138,0.169,0.169,8.0,10.0,256.0,15.75,521.95,4.77,54.28,matorral,7.209,56.589
85c373abfffffff,-38.498,-64.522,379.0,339.831,367.0,12.732,112.37,297.956,0.237,0.058,0.145,7.0,11.0,191.0,15.75,521.95,4.77,54.28,matorral,21.047,39.377
85c373affffffff,-38.362,-64.566,96.0,334.525,367.0,8.713,97.01,293.696,0.323,0.479,0.115,8.0,2.0,236.0,15.75,521.95,4.77,54.28,matorral,7.467,43.167
85c373b3fffffff,-38.529,-64.787,303.0,329.761,367.0,21.29,381.96,297.083,0.752,0.987,0.076,4.0,1.0,257.0,15.75,521.95,4.77,54.28,pastizal,25.038,62.487
85c373b7fffffff,-38.393,-64.83,303.0,338.882,367.0,31.704,279.59,307.127,0.525,0.964,0.155,6.0,1.0,297.0,15.75,521.95,4.77,54.28,pastizal,17.618,66.292
85c373bbfffffff,-38.581,-64.633,297.0,331.13,367.0,9.098,132.09,296.922,0.481,0.189,0.118,9.0,11.0,229.0,15.75,521.95,4.77,54.28,pastizal,27.494,48.947
85c373c3fffffff,-39.042,-64.347,272.0,348.881,367.0,22.889,171.78,304.712,0.007,0.298,0.257,9.0,3.0,130.0,15.72,408.8,4.89,52.96,matorral,22.282,0.476
85c373c7fffffff,-38.906,-64.391,311.0,344.731,367.0,22.503,198.21,299.19,0.051,0.186,0.18,12.0,8.0,99.0,15.72,408.8,4.89,52.96,matorral,27.182,15.132
85c373cbfffffff,-39.093,-64.192,75.0,336.828,367.0,8.821,35.59,297.159,0.227,0.653,0.107,7.0,2.0,119.0,15.72,408.8,4.89,52.96,matorral,13.889,9.286
85c373cffffffff,-38.957,-64.237,358.0,338.572,367.0,14.083,154.15,299.916,0.204,0.556,0.112,12.0,1.0,96.0,15.72,408.8,4.89,52.96,matorral,12.583,6.312
85c373d3fffffff,-39.127,-64.459,50.0,351.433,367.0,23.508,207.72,304.07,0.0,0.76,0.32,3.0,2.0,148.0,15.72,408.8,4.89,52.96,matorral,34.607,3.015
85c373d7fffffff,-38.99,-64.503,40.0,342.896,367.0,34.192,133.17,300.648,0.075,0.325,0.1,4.0,9.0,147.0,15.72,408.8,4.89,52.96,otro_0,35.065,8.353
85c373dbfffffff,-39.178,-64.303,189.0,346.745,367.0,90.132,572.51,312.311,0.19,0.91,0.243,6.0,1.0,140.0,15.72,408.8,4.89,52.96,matorral,27.235,10.544
85c37403fffffff,-39.873,-65.923,330.0,340.104,367.0,14.72,146.11,296.43,0.461,0.979,0.164,6.0,12.0,214.0,15.34,266.45,5.06,49.91,matorral,50.622,40.5
85c37407fffffff,-39.734,-65.964,467.0,337.068,367.0,20.833,211.7,293.767,0.58,1.0,0.116,2.0,2.0,216.0,15.34,266.45,5.06,49.91,pastizal,41.006,37.956
85c3740bfffffff,-39.927,-65.763,72.0,348.098,367.0,45.528,210.82,312.865,0.194,0.431,0.222,6.0,10.0,202.0,15.34,266.45,5.06,49.91,matorral,50.595,26.981
85c3740ffffffff,-39.788,-65.805,334.0,342.346,367.0,27.178,231.25,302.496,0.545,0.991,0.15,4.0,1.0,197.0,15.34,266.45,5.06,49.91,matorral,37.381,30.523
85c37413fffffff,-39.959,-66.041,293.0,342.784,367.0,15.357,80.17,299.719,0.375,0.997,0.212,2.0,12.0,166.0,15.34,266.45,5.06,49.91,matorral,64.159,51.057
85c37417fffffff,-39.819,-66.083,337.0,345.889,367.0,36.447,350.82,305.765,0.3,1.0,0.273,2.0,12.0,228.0,15.34,266.45,5.06,49.91,pastizal,54.707,51.612
85c3741bfffffff,-40.013,-65.881,57.0,349.451,367.0,19.38,75.81,288.226,0.211,0.965,0.456,3.0,1.0,215.0,15.34,266.45,5.06,49.91,matorral,62.837,39.065
85c37423fffffff,-39.51,-65.888,3.0,331.873,337.63,3.79,9.23,284.963,0.333,0.667,0.0,2.0,2.0,173.0,15.64,255.5,5.01,49.33,matorral,18.649,19.819
85c37427fffffff,-39.371,-65.929,2.0,344.68,355.5,11.05,13.82,294.79,0.0,0.0,0.0,1.0,10.0,157.0,15.64,255.5,5.01,49.33,matorral,15.74,18.43
85c3742bfffffff,-39.564,-65.729,107.0,340.223,367.0,32.616,387.11,300.616,0.243,0.43,0.14,9.0,12.0,141.0,15.64,255.5,5.01,49.33,matorral,13.371,11.231
85c3742ffffffff,-39.425,-65.771,641.0,334.993,367.0,8.237,87.69,293.395,0.204,0.094,0.094,12.0,8.0,130.0,15.64,255.5,5.01,49.33,pastizal,5.99,6.407
85c37433fffffff,-39.595,-66.006,28.0,320.581,354.33,3.364,10.14,265.069,1.0,0.964,0.0,3.0,2.0,200.0,15.64,255.5,5.01,49.33,matorral,32.288,33.572
85c37437fffffff,-39.456,-66.047,249.0,337.984,367.0,32.239,252.28,305.543,0.474,0.968,0.076,5.0,1.0,228.0,15.64,255.5,5.01,49.33,pastizal,29.211,29.791
85c3743bfffffff,-39.649,-65.847,52.0,322.496,367.0,3.991,15.16,263.775,0.981,1.0,0.038,1.0,2.0,166.0,15.64,255.5,5.01,49.33,matorral,27.167,24.54
85c37443fffffff,-40.119,-65.56,2.0,329.165,330.36,0.93,1.33,286.58,0.0,0.0,0.0,2.0,5.0,144.0,15.34,266.45,5.06,49.91,matorral,70.353,24.79
85c37447fffffff,-39.98,-65.603,1.0,298.61,298.61,0.04,0.04,285.15,1.0,0.0,0.0,1.0,3.0,206.0,15.34,266.45,5.06,49.91,matorral,54.79,15.879
85c3744bfffffff,-40.172,-65.4,2.0,335.83,338.38,3.65,3.65,274.515,0.0,0.0,0.0,1.0,11.0,184.0,15.34,266.45,5.06,49.91,matorral,73.22,23.523
85c3744ffffffff,-40.033,-65.443,1.0,335.98,335.98,2.24,2.24,286.73,0.0,0.0,0.0,1.0,6.0,178.0,15.34,266.45,5.06,49.91,matorral,62.341,11.301
85c37453fffffff,-40.205,-65.678,14.0,324.864,367.0,10.216,70.27,293.701,0.857,1.0,0.071,1.0,12.0,-13.0,15.34,266.45,5.06,49.91,matorral,66.744,38.333
85c37457fffffff,-40.066,-65.721,2.0,336.41,339.18,1.745,1.84,290.415,0.0,0.0,0.0,1.0,6.0,192.0,15.34,266.45,5.06,49.91,matorral,65.015,29.573
85c3745bfffffff,-40.258,-65.518,3.0,322.827,336.72,3.297,3.49,294.2,1.0,1.0,0.0,1.0,12.0,-25.0,15.34,266.45,5.06,49.91,matorral,71.381,35.99
85c37463fffffff,-39.756,-65.528,2.0,332.58,339.39,2.65,2.91,300.905,0.0,0.0,0.0,2.0,3.0,104.0,15.34,266.45,5.06,49.91,matorral,30.674,7.634
85c37467fffffff,-39.617,-65.571,171.0,346.853,367.0,35.797,269.08,310.154,0.193,0.83,0.187,9.0,12.0,113.0,15.34,266.45,5.06,49.91,matorral,14.857,3.72
85c3746bfffffff,-39.808,-65.369,368.0,338.235,367.0,13.107,126.14,293.787,0.321,0.598,0.139,12.0,2.0,101.0,15.34,266.45,5.06,49.91,cultivo,41.297,4.056
85c3746ffffffff,-39.67,-65.412,151.0,341.146,367.0,11.281,66.46,299.588,0.086,0.272,0.132,11.0,12.0,107.0,15.34,266.45,5.06,49.91,matorral,26.544,5.57
85c37473fffffff,-39.841,-65.645,1.0,333.25,333.25,0.43,0.43,302.56,0.0,0.0,0.0,1.0,3.0,175.0,15.34,266.45,5.06,49.91,matorral,39.476,17.631
85c37477fffffff,-39.702,-65.687,47.0,347.28,367.0,46.682,138.9,307.921,0.085,0.0,0.319,2.0,9.0,134.0,15.34,266.45,5.06,49.91,matorral,24.853,17.315
85c3747bfffffff,-39.894,-65.486,32.0,343.967,367.0,23.805,78.93,308.433,0.031,0.344,0.281,5.0,3.0,159.0,15.34,266.45,5.06,49.91,matorral,46.502,3.035
85c37483fffffff,-39.99,-66.321,26.0,348.686,367.0,22.408,43.81,316.525,0.115,0.962,0.077,1.0,12.0,246.0,15.06,255.5,4.95,49.27,matorral,77.208,60.166
85c37487fffffff,-39.85,-66.362,424.0,333.201,367.0,15.253,140.93,298.07,0.651,0.995,0.101,4.0,12.0,258.0,15.06,255.5,4.95,49.27,matorral,73.843,74.086
85c3748ffffffff,-39.905,-66.201,105.0,342.108,367.0,21.091,164.84,304.26,0.324,0.981,0.124,3.0,12.0,228.0,15.06,255.5,4.95,49.27,matorral,68.449,64.312
85c37493fffffff,-40.076,-66.441,1.0,343.54,343.54,1.96,1.96,307.8,0.0,1.0,0.0,1.0,2.0,194.0,15.06,255.5,4.95,49.27,matorral,70.531,48.34
85c37497fffffff,-39.936,-66.482,37.0,341.966,367.0,15.958,50.77,303.698,0.162,1.0,0.027,1.0,12.0,212.0,15.06,255.5,4.95,49.27,matorral,86.396,63.239
85c3749bfffffff,-40.13,-66.28,1.0,336.42,336.42,0.09,0.09,280.61,0.0,0.0,0.0,1.0,7.0,231.0,15.06,255.5,4.95,49.27,matorral,61.299,47.125
85c374a3fffffff,-39.626,-66.283,103.0,340.926,367.0,13.836,47.97,308.305,0.427,1.0,0.165,3.0,1.0,252.0,15.12,244.55,5.11,49.29,matorral,52.486,52.373
85c374a7fffffff,-39.486,-66.324,184.0,335.328,367.0,16.402,127.33,300.69,0.543,1.0,0.103,4.0,2.0,254.0,15.12,244.55,5.11,49.29,matorral,38.835,38.39
85c374abfffffff,-39.68,-66.124,49.0,328.812,367.0,7.871,36.43,285.026,0.755,1.0,0.061,1.0,2.0,222.0,15.12,244.55,5.11,49.29,matorral,46.075,47.404
85c374affffffff,-39.541,-66.165,393.0,348.273,367.0,32.004,285.05,298.475,0.109,1.0,0.204,3.0,2.0,232.0,15.12,244.55,5.11,49.29,matorral,41.717,41.303
85c374b3fffffff,-39.711,-66.402,108.0,342.861,367.0,30.511,146.11,310.453,0.315,1.0,0.241,2.0,2.0,270.0,15.12,244.55,5.11,49.29,matorral,64.491,64.141
85c374b7fffffff,-39.571,-66.443,332.0,339.963,367.0,21.267,202.31,298.829,0.416,1.0,0.136,2.0,2.0,271.0,15.12,244.55,5.11,49.29,matorral,51.862,51.165
85c374bbfffffff,-39.765,-66.242,54.0,337.127,367.0,14.95,92.38,298.094,0.426,1.0,0.13,2.0,12.0,244.0,15.12,244.55,5.11,49.29,matorral,59.934,60.652
85c374cbfffffff,-40.291,-65.797,1.0,296.52,296.52,0.13,0.13,284.93,1.0,0.0,0.0,1.0,3.0,145.0,15.06,255.5,4.95,49.27,matorral,53.016,52.045
85c374d7fffffff,-40.184,-66.119,2.0,352.705,367.0,3.94,3.94,307.13,0.0,1.0,0.5,1.0,12.0,214.0,15.06,255.5,4.95,49.27,matorral,54.707,50.401
85c374dbfffffff,-40.378,-65.916,1.0,333.34,333.34,0.53,0.53,303.28,0.0,0.0,0.0,1.0,10.0,183.0,15.06,255.5,4.95,49.27,matorral,39.376,39.433
85c37503fffffff,-38.9,-66.21,93.0,344.645,367.0,20.482,115.75,306.281,0.323,0.946,0.247,4.0,12.0,233.0,15.63,240.9,5.08,48.94,matorral,26.382,19.503
85c37507fffffff,-38.762,-66.25,32.0,344.236,367.0,16.765,44.9,297.306,0.094,0.375,0.156,8.0,2.0,225.0,15.63,240.9,5.08,48.94,matorral,16.338,15.815
85c3750bfffffff,-38.955,-66.052,47.0,348.487,367.0,24.4,104.89,309.743,0.213,0.979,0.255,2.0,12.0,222.0,15.63,240.9,5.08,48.94,matorral,24.636,23.259
85c3750ffffffff,-38.817,-66.093,132.0,343.355,367.0,47.166,370.8,310.337,0.258,0.902,0.197,9.0,1.0,215.0,15.63,240.9,5.08,48.94,matorral,30.977,29.366
85c37517fffffff,-38.845,-66.367,1.0,342.32,342.32,0.34,0.34,307.35,0.0,0.0,0.0,1.0,10.0,249.0,15.63,240.9,5.08,48.94,matorral,12.92,5.538
85c3751bfffffff,-39.039,-66.169,1.0,342.86,342.86,4.75,4.75,312.7,0.0,0.0,0.0,1.0,3.0,250.0,15.63,240.9,5.08,48.94,matorral,14.098,10.415
85c3752bfffffff,-38.595,-66.018,134.0,328.645,367.0,5.505,27.34,297.846,0.597,1.0,0.045,1.0,12.0,209.0,15.82,259.15,4.97,49.13,matorral,39.971,30.042
85c3752ffffffff,-38.457,-66.058,3.0,337.453,339.61,4.35,6.9,286.903,0.0,0.0,0.0,2.0,8.0,240.0,15.82,259.15,4.97,49.13,matorral,36.625,21.25
85c37537fffffff,-38.485,-66.33,3.0,307.823,310.98,0.947,1.16,290.043,1.0,1.0,0.0,1.0,12.0,254.0,15.82,259.15,4.97,49.13,matorral,30.045,0.17
85c3753bfffffff,-38.678,-66.134,180.0,344.492,367.0,21.402,204.76,304.188,0.15,0.55,0.167,9.0,2.0,239.0,15.82,259.15,4.97,49.13,matorral,27.291,23.566
85c37543fffffff,-39.148,-65.854,78.0,339.787,367.0,7.195,56.44,296.374,0.141,0.244,0.115,10.0,8.0,221.0,15.76,255.5,5.01,49.47,matorral,9.657,3.955
85c37547fffffff,-39.009,-65.895,31.0,353.523,367.0,24.293,42.25,301.816,0.0,1.0,0.29,1.0,2.0,222.0,15.76,255.5,5.01,49.47,matorral,20.296,18.892
85c3754bfffffff,-39.202,-65.697,194.0,335.377,367.0,16.807,137.46,294.459,0.464,0.639,0.082,11.0,12.0,205.0,15.76,255.5,5.01,49.47,matorral,3.637,2.423
85c3754ffffffff,-39.064,-65.738,12.0,327.679,367.0,17.412,44.39,285.046,0.917,0.917,0.167,2.0,12.0,184.0,15.76,255.5,5.01,49.47,matorral,15.454,14.502
85c37553fffffff,-39.232,-65.971,710.0,336.465,367.0,13.506,143.18,295.858,0.249,0.39,0.096,12.0,1.0,143.0,15.76,255.5,5.01,49.47,matorral,5.254,5.053
85c3755bfffffff,-39.286,-65.813,549.0,335.104,367.0,7.637,126.91,294.166,0.146,0.133,0.051,12.0,8.0,139.0,15.76,255.5,5.01,49.47,cultivo,4.9,9.291
85c37563fffffff,-38.787,-65.821,170.0,336.192,367.0,12.791,132.02,295.258,0.129,0.071,0.059,12.0,9.0,187.0,15.76,255.5,5.01,49.47,matorral,45.794,44.082
85c37567fffffff,-38.649,-65.861,133.0,328.032,367.0,12.507,194.29,296.109,0.684,1.0,0.083,3.0,12.0,209.0,15.76,255.5,5.01,49.47,matorral,51.116,44.937
85c3756bfffffff,-38.841,-65.664,94.0,345.096,367.0,17.419,125.49,303.114,0.043,0.128,0.138,9.0,9.0,194.0,15.76,255.5,5.01,49.47,matorral,40.627,39.917
85c3756ffffffff,-38.704,-65.705,86.0,340.44,367.0,9.279,72.87,307.329,0.5,0.988,0.047,3.0,1.0,203.0,15.76,255.5,5.01,49.47,matorral,55.493,54.338
85c37573fffffff,-38.871,-65.936,4.0,345.225,354.8,6.842,9.08,286.995,0.0,0.0,0.0,2.0,8.0,218.0,15.76,255.5,5.01,49.47,matorral,35.021,34.195
85c37577fffffff,-38.733,-65.977,263.0,337.751,367.0,15.339,301.3,297.926,0.213,0.346,0.103,12.0,7.0,228.0,15.76,255.5,5.01,49.47,matorral,39.994,38.467
85c3757bfffffff,-38.925,-65.779,8.0,336.678,367.0,6.112,26.56,294.001,0.0,0.125,0.125,3.0,8.0,216.0,15.76,255.5,5.01,49.47,matorral,31.002,29.019
85c37587fffffff,-38.874,-66.642,6.0,327.987,346.51,51.388,209.22,298.45,0.333,1.0,0.0,1.0,2.0,252.0,15.32,240.9,5.02,48.75,matorral,23.132,18.148
85c3758bfffffff,-39.068,-66.445,124.0,342.709,367.0,22.464,215.28,299.54,0.29,0.581,0.194,11.0,1.0,208.0,15.32,240.9,5.02,48.75,matorral,28.042,2.03
85c3758ffffffff,-38.929,-66.485,2.0,344.08,350.57,110.42,209.22,291.9,0.0,1.0,0.0,1.0,2.0,249.0,15.32,240.9,5.02,48.75,matorral,21.161,3.536
85c37593fffffff,-39.097,-66.722,154.0,332.444,367.0,14.168,211.29,293.772,0.299,0.299,0.097,11.0,9.0,264.0,15.32,240.9,5.02,48.75,matorral,19.15,3.544
85c37597fffffff,-38.957,-66.761,1.0,327.37,327.37,3.02,3.02,294.3,0.0,0.0,0.0,1.0,5.0,305.0,15.32,240.9,5.02,48.75,matorral,23.513,12.06
85c3759bfffffff,-39.152,-66.563,69.0,332.311,367.0,6.14,51.12,291.732,0.304,0.246,0.072,10.0,9.0,226.0,15.32,240.9,5.02,48.75,matorral,33.02,7.363
85c375a3fffffff,-38.651,-66.564,84.0,341.579,367.0,11.207,102.51,300.82,0.024,0.214,0.06,10.0,5.0,253.0,15.63,240.9,5.03,48.53,matorral,15.083,12.754
85c375a7fffffff,-38.512,-66.603,21.0,344.69,367.0,9.703,23.28,298.183,0.0,0.0,0.238,7.0,4.0,269.0,15.63,240.9,5.03,48.53,matorral,29.442,21.297
85c375abfffffff,-38.707,-66.407,51.0,348.147,367.0,16.318,103.27,306.155,0.0,0.431,0.216,7.0,12.0,241.0,15.63,240.9,5.03,48.53,matorral,4.7,2.225
85c375b7fffffff,-38.595,-66.721,12.0,347.592,367.0,47.022,237.38,308.021,0.0,0.167,0.167,4.0,11.0,223.0,15.63,240.9,5.03,48.53,matorral,29.758,27.759
85c375bbfffffff,-38.79,-66.524,44.0,333.477,367.0,6.151,34.22,299.153,0.523,0.659,0.068,8.0,2.0,214.0,15.63,240.9,5.03,48.53,matorral,9.349,8.169
85c375c3fffffff,-39.262,-66.246,140.0,339.33,367.0,22.4,171.87,299.903,0.786,0.979,0.193,5.0,2.0,244.0,15.12,244.55,5.11,49.29,matorral,13.879,12.957
85c375c7fffffff,-39.123,-66.287,360.0,333.877,367.0,14.035,145.62,297.786,0.386,0.456,0.069,11.0,12.0,161.0,15.12,244.55,5.11,49.29,matorral,13.046,2.329
85c375cbfffffff,-39.317,-66.088,95.0,336.22,367.0,16.72,150.37,299.664,0.505,0.842,0.179,4.0,2.0,198.0,15.12,244.55,5.11,49.29,matorral,17.532,15.747
85c375cffffffff,-39.178,-66.129,531.0,336.886,367.0,17.44,263.4,298.932,0.277,0.503,0.107,12.0,1.0,158.0,15.12,244.55,5.11,49.29,matorral,1.967,1.788
85c375d3fffffff,-39.347,-66.364,180.0,333.799,367.0,9.86,67.96,295.715,0.6,1.0,0.172,1.0,2.0,259.0,15.12,244.55,5.11,49.29,matorral,27.656,26.372
85c375d7fffffff,-39.207,-66.405,50.0,327.921,367.0,17.536,187.62,295.054,0.8,0.98,0.1,1.0,2.0,250.0,15.12,244.55,5.11,49.29,matorral,22.897,13.238
85c375dbfffffff,-39.401,-66.206,443.0,339.006,367.0,19.471,220.16,297.673,0.567,1.0,0.199,1.0,2.0,249.0,15.12,244.55,5.11,49.29,matorral,26.741,26.718
85c37603fffffff,-40.241,-64.805,234.0,333.406,367.0,17.321,127.52,299.083,0.611,1.0,0.073,1.0,1.0,137.0,15.39,284.7,5.15,51.1,matorral,33.348,22.546
85c37607fffffff,-40.103,-64.849,1.0,331.7,331.7,0.17,0.17,290.44,0.0,0.0,0.0,1.0,8.0,123.0,15.39,284.7,5.15,51.1,matorral,33.424,12.132
85c3760bfffffff,-40.293,-64.645,39.0,331.322,367.0,10.532,24.6,292.151,0.897,1.0,0.077,2.0,1.0,120.0,15.39,284.7,5.15,51.1,matorral,26.401,7.822
85c3760ffffffff,-40.155,-64.69,19.0,316.624,367.0,5.058,49.26,293.268,0.789,0.895,0.053,2.0,2.0,116.0,15.39,284.7,5.15,51.1,matorral,20.643,10.367
85c37613fffffff,-40.328,-64.92,22.0,315.163,356.38,3.486,13.24,290.784,0.864,1.0,0.0,2.0,1.0,124.0,15.39,284.7,5.15,51.1,matorral,44.577,28.479
85c37617fffffff,-40.19,-64.964,1.0,328.41,328.41,0.14,0.14,291.93,0.0,0.0,0.0,1.0,4.0,134.0,15.39,284.7,5.15,51.1,matorral,44.287,25.386
85c3761bfffffff,-40.379,-64.76,3.0,339.287,340.48,2.68,3.86,304.027,0.333,0.667,0.0,2.0,1.0,123.0,15.39,284.7,5.15,51.1,matorral,40.058,13.745
85c37623fffffff,-39.879,-64.778,6.0,332.07,367.0,4.79,9.32,291.555,0.333,0.333,0.167,3.0,1.0,76.0,15.39,284.7,5.15,51.1,matorral,37.051,12.311
85c37627fffffff,-39.742,-64.822,246.0,344.871,367.0,18.822,130.67,303.648,0.289,0.943,0.26,5.0,12.0,142.0,15.39,284.7,5.15,51.1,matorral,50.897,22.52
85c3762bfffffff,-39.931,-64.62,8.0,333.214,347.28,5.852,17.12,290.422,0.0,0.0,0.0,6.0,7.0,69.0,15.39,284.7,5.15,51.1,matorral,23.662,13.314
85c3762ffffffff,-39.793,-64.664,383.0,340.216,367.0,22.544,307.88,293.017,0.381,0.632,0.141,9.0,1.0,132.0,15.39,284.7,5.15,51.1,matorral,38.71,19.508
85c37633fffffff,-39.965,-64.893,134.0,341.065,367.0,13.043,86.28,298.151,0.097,0.276,0.134,10.0,8.0,79.0,15.39,284.7,5.15,51.1,matorral,40.259,0.708
85c37637fffffff,-39.828,-64.937,130.0,341.089,367.0,9.829,89.35,295.274,0.077,0.1,0.154,11.0,4.0,83.0,15.39,284.7,5.15,51.1,matorral,51.204,9.808
85c3763bfffffff,-40.017,-64.734,188.0,333.852,367.0,10.071,87.37,292.42,0.287,0.309,0.064,12.0,8.0,71.0,15.39,284.7,5.15,51.1,matorral,25.515,0.504
85c37643fffffff,-40.481,-64.441,1.0,330.56,330.56,1.5,1.5,296.28,0.0,0.0,0.0,1.0,8.0,119.0,14.87,310.25,5.28,54.37,matorral,41.756,15.634
85c37647fffffff,-40.344,-64.486,1.0,335.46,335.46,2.61,2.61,292.47,0.0,0.0,0.0,1.0,9.0,101.0,14.87,310.25,5.28,54.37,matorral,26.576,6.874
85c3764bfffffff,-40.532,-64.281,175.0,334.97,367.0,12.388,83.32,300.041,0.497,0.994,0.103,3.0,2.0,106.0,14.87,310.25,5.28,54.37,matorral,49.6,19.441
85c37657fffffff,-40.431,-64.601,12.0,352.752,367.0,6.696,10.26,311.083,0.0,0.833,0.417,3.0,2.0,118.0,14.87,310.25,5.28,54.37,matorral,38.178,0.96
85c3765bfffffff,-40.619,-64.396,8.0,349.378,367.0,8.069,14.11,312.08,0.125,1.0,0.25,1.0,2.0,103.0,14.87,310.25,5.28,54.37,matorral,47.52,9.875
85c37663fffffff,-40.119,-64.417,532.0,333.954,367.0,15.617,237.86,297.917,0.398,0.541,0.066,12.0,2.0,58.0,15.42,317.55,5.17,52.9,pastizal,3.5,0.557
85c37667fffffff,-39.982,-64.462,63.0,343.658,367.0,11.121,102.53,296.32,0.048,0.619,0.048,8.0,12.0,95.0,15.42,317.55,5.17,52.9,matorral,13.444,1.998
85c3766bfffffff,-40.17,-64.258,433.0,336.765,367.0,13.015,155.36,297.122,0.277,0.467,0.113,12.0,1.0,50.0,15.42,317.55,5.17,52.9,pastizal,18.156,2.465
85c3766ffffffff,-40.033,-64.304,218.0,329.316,367.0,13.297,212.06,290.157,0.628,0.376,0.106,8.0,3.0,71.0,15.42,317.55,5.17,52.9,matorral,15.145,11.515
85c37673fffffff,-40.206,-64.531,101.0,337.604,367.0,11.005,27.38,300.925,0.574,0.99,0.03,3.0,1.0,109.0,15.42,317.55,5.17,52.9,matorral,12.93,2.233
85c37677fffffff,-40.068,-64.576,337.0,334.085,367.0,15.878,412.83,296.952,0.371,0.472,0.071,12.0,2.0,69.0,15.42,317.55,5.17,52.9,pastizal,10.801,1.971
85c3767bfffffff,-40.257,-64.372,4.0,333.403,350.45,18.908,32.14,304.58,0.25,1.0,0.0,1.0,12.0,62.0,15.42,317.55,5.17,52.9,matorral,18.2,10.871
85c37683fffffff,-40.363,-65.197,1.0,333.08,333.08,1.75,1.75,301.44,0.0,0.0,0.0,1.0,10.0,-70.0,15.35,288.35,5.1,52.84,suelo_desnudo,46.132,41.603
85c37687fffffff,-40.224,-65.24,70.0,339.525,367.0,19.471,84.22,303.33,0.371,0.943,0.1,3.0,1.0,116.0,15.35,288.35,5.1,52.84,matorral,61.606,29.385
85c3768bfffffff,-40.415,-65.036,5.0,344.756,367.0,4.734,5.57,299.376,0.0,0.4,0.2,2.0,4.0,-59.0,15.35,288.35,5.1,52.84,matorral,35.85,29.214
85c3768ffffffff,-40.276,-65.08,101.0,344.712,367.0,20.807,89.26,303.143,0.228,1.0,0.287,3.0,2.0,149.0,15.35,288.35,5.1,52.84,matorral,51.686,38.335
85c37693fffffff,-40.449,-65.314,11.0,351.812,367.0,23.21,66.04,322.098,0.0,1.0,0.0,1.0,1.0,-55.0,15.35,288.35,5.1,52.84,matorral,44.341,34.811
85c37697fffffff,-40.311,-65.357,10.0,337.212,347.51,7.833,18.22,290.416,0.0,0.0,0.0,4.0,5.0,26.0,15.35,288.35,5.1,52.84,matorral,58.416,38.277
85c3769bfffffff,-40.502,-65.153,26.0,334.39,367.0,11.177,25.01,295.359,0.577,1.0,0.154,3.0,1.0,-4.0,15.35,288.35,5.1,52.84,matorral,31.031,26.197
85c376a7fffffff,-39.861,-65.211,217.0,343.015,367.0,25.964,259.79,300.555,0.124,0.654,0.166,11.0,1.0,94.0,15.39,284.7,5.15,51.1,matorral,53.934,8.897
85c376affffffff,-39.913,-65.052,112.0,338.826,367.0,19.344,172.64,299.261,0.125,0.321,0.098,10.0,1.0,102.0,15.39,284.7,5.15,51.1,matorral,55.032,1.354
85c376b7fffffff,-39.947,-65.327,33.0,338.001,367.0,14.716,71.52,289.768,0.152,0.606,0.03,8.0,12.0,144.0,15.39,284.7,5.15,51.1,matorral,56.632,2.126
85c376c3fffffff,-40.605,-64.832,2.0,349.615,367.0,54.085,107.88,313.08,0.0,0.5,0.0,2.0,4.0,104.0,15.35,288.35,5.1,52.84,matorral,16.57,1.893
85c376c7fffffff,-40.466,-64.876,1.0,330.36,330.36,2.04,2.04,297.24,0.0,0.0,0.0,1.0,8.0,-20.0,15.35,288.35,5.1,52.84,matorral,29.682,15.913
85c376cbfffffff,-40.656,-64.671,27.0,343.088,367.0,17.511,107.88,307.29,0.185,0.963,0.111,3.0,1.0,101.0,15.35,288.35,5.1,52.84,matorral,24.04,6.07
85c376d3fffffff,-40.692,-64.948,194.0,321.203,367.0,12.917,74.84,291.768,0.814,0.593,0.088,12.0,12.0,27.0,15.35,288.35,5.1,52.84,matorral,4.162,0.541
85c376d7fffffff,-40.553,-64.992,190.0,329.484,367.0,27.016,218.28,288.995,0.984,1.0,0.153,1.0,12.0,103.0,15.35,288.35,5.1,52.84,matorral,20.005,14.618
